rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.patron,players.white.rating,players.white.ratingDiff,players.black.user.name,arenaTour.id
True,kingOfTheHill,blitz,resign,white,d4 d5 Nf3 e6 c4 Nf6 Nc3 Be7 cxd5 exd5 Bf4 c6 e3 O-O Bd3 Bd6 Bxd6 Qxd6 O-O Bg4 h3 Bh5 Be2 Nbd7 Nd2 Bg6 f4 h6 Nf3 Bh5 g4 Bg6 Ne5 Bh7 Bf3 Rfe8 Qd2 Nf8 Rae1 N6d7 Kg2 f6 Nd3 Re7 f5 Rae8 Nf4 a6 e4 dxe4 Nxe4 Qc7 Qc1 Nb6 Re2 Qd8 Rd1 Kh8 Ng3 Bg8 Qc5 Bxa2 Rde1 Rxe2+ Rxe2 Rxe2+ Ngxe2 Kg8 Nc3 Bf7 Bxc6 bxc6 Kf3 Qe8 Ne6,,,2418.0,22.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,mate,black,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Nc3 e6 f4 Bb4 Bd3 d5 e5 d4 a3 Ba5 b4 Bc7 exf6 dxc3 fxg7 Rg8 Nf3 Ke7 O-O Nd4 Be3 Bb6 Be4 Nxf3+ Qxf3 f5 Bxb6 Qxb6+ Rf2 fxe4 Qxe4 Bd7 Rd1 Rad8 Qxh7 Bc6 Qh4+ Kf7 Re1 Rd2 f5 Rxg7 fxe6+ Kg8 e7 Rxg2+ Kf1 Rdxf2+ Qxf2 Qxf2#,,,2031.0,-1.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,outoftime,black,d4 e6 c4 d6 Nc3 h6 e4 g6 f4 Bg7 Nf3 Ne7 Bd3 Nd7 Be3 a6 O-O b6 f5 gxf5 exf5 Bb7 fxe6 fxe6 Qc2 Nf8 Be4 d5 cxd5 exd5 Bf5 Qd6 Bh3 Nd7 Nh4 O-O-O Rad1 Rhf8 Rxf8 Rxf8 Qh7 Qf6 Nf3 Rh8 Qc2 Kd8 b4 c6 a4 b5 axb5 axb5 Ra1 Bc8 Ra8 Rf8 Qa2 Nf5 Bf2 Ke7 Ra6 Bxa6 Qxa6 Rf7 Qb7 Qe6 Kf1 Qg6 Ne2 Qe6 Nf4 Qf6 Nd3 Qg6 Nfe5 Qg5 Nxf7 Kxf7 Qxd7+ Ne7 Be6+ Kf6 Qd6 Qd2 Bh4+ Kg6 Bxe7 Qxd3+ Ke1 Bxd4 Bxd5+ Kf5 Qe6+ Kf4 Bd6+ Kg5 Be7+ Kh5 Bd6 Qe3+,,True,2387.0,-11.0,Lipetsk-Kanst_54,MYfso4KR
True,kingOfTheHill,blitz,mate,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Be2 e6 Be3 Be7 O-O O-O Qd2 a6 Rad1 Qc7 f4 Bd7 Kh1 Rac8 Nb3 b5 Bf3 Rfd8 Qf2 Rb8 Qg3 b4 Ne2 d5 e5 Ne4 Bxe4 dxe4 Ned4 f5 exf6 Bxf6 Rfe1 a5 Nxc6 Bxc6 Nc5 Rxd1 Rxd1 Rd8 Qg4 Rxd1+ Qxd1 Bd5 f5 Kf7 Qh5+ Ke7 fxe6 Qe5 Qf7+ Kd8 Qd7#,,,2230.0,12.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,draw,,d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Nf3 Nc6 Bf4 a6 e3 Bg4 Be2 e6 O-O Rc8 Rc1 Bd6 Bg3 Bxg3 hxg3 Ke7 Ne1 Bf5 Bd3 Bg4 Be2 Bf5 Bd3 Bg4 Be2,,True,2396.0,-1.0,thorod,MYfso4KR
True,kingOfTheHill,blitz,draw,,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 f4 Qb6 Nb3 a6 Qd2 Qc7 g3 b5 Bg2 Bb7 O-O-O Rd8 Rhe1 Be7 Nd4 O-O Nxc6 Bxc6 Qe2 Rfe8 a3 Rb8 e5 dxe5 Bxc6 Qxc6 fxe5 b4 axb4 Bxb4 exf6 Bxc3 bxc3 Qxc3 Qe5 Qb4 Re4 Qa3+ Kd2 Rb5 Qf4 Rc8,objects.chains,True,2373.0,1.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Bxd2+ Nbxd2 d5 Qc2 O-O cxd5 Bxd5 e4 Bb7 O-O Nbd7 b4 a5 b5 Re8 e5 Nd5 a3 Rc8 Ne4 f5 exf6 gxf6 Rfe1 f5 Neg5 Qf6 h4 h6 Nh3 c5 bxc6 Bxc6 Ne5 Nxe5 dxe5 Qe7 Qd2 Red8 Qxh6 Qg7 Qh5 Be8 Qe2 Nc3 Qa6 Rb8 Qc4 Nd5 Bxd5 Rxd5 Nf4 Rxe5 Nxe6 Re2 Nxg7+ Kxg7 Qxe2 Bf7 Qe5+ Kg6 h5+,,True,2396.0,0.0,Kongoman323,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,white,d4 d5 c4 e5 dxe5 d4 e4 Bb4+ Bd2 Nc6 Bxb4 Nxb4 f4 Ne7 Nf3 O-O a3 Nbc6 b4 Bg4 b5 Nb8 Qxd4 Bxf3 Qxd8 Rxd8 gxf3 Nd7 Kf2 Nc5 Ke3 Kf8 Nc3 c6 Nd5 Nb3 Rb1 cxd5 exd5 Nf5+ Ke4#,,True,2396.0,0.0,cthutq7511,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Bg5 e6 f4 Qb6 Nb3 a6 Bxf6 gxf6 Bd3 Qe3+ Qe2 Qxf4 Rf1 Qxh2 Rxf6 Qh4+ Rf2 Bh6 Qf3 Ne5 Qf6 Qxf6 Rxf6 Bg5 Rf1 Ke7 Ke2 d5 Nd4 Kd6 Ndb5+ axb5 Nxb5+ Ke7 exd5 exd5 Bf5 Be6 g4 h5 Nd4 hxg4 Bxe6 Rh2+ Rf2 Rxf2+ Kxf2 fxe6 Re1 Rf8+ Ke2 g3,nature.turtle,True,2231.0,-7.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,draw,,e4 c5 f4 d5 exd5 Nf6 Bb5+ Nbd7 Nc3 a6 Be2 b5 Bf3 Bb7 d3 Nb6 Nge2 Nbxd5 Nxd5 Bxd5 Nc3 e6 Nxd5 exd5 O-O Be7 Re1 O-O g4 h6 a4 Bd6,,,2295.0,1.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,draw,,d4 d5 c4 c6 e3 Nf6 Nc3 e6 Nf3 Bb4 Bd2 O-O Bd3 Re8 O-O Nbd7 Nxd5 Nxd5 cxd5 Bxd2 dxe6 Ba5 exf7+ Kxf7 Qb3+ Kf6 e4 Bc7 Rfe1 g6 h4 Qe7 e5+ Kg7 Kf1 Nb6 Ke2 Nd5 Be4 Nf4+ Kd2 Ba5+ Ke3 Nxg2+ Kd3 Nf4+ Ke3 Ng2+ Kd3 Nf4+ Ke3 Ng2+,,True,2393.0,1.0,Ilikeknightmost,MYfso4KR
True,kingOfTheHill,blitz,resign,white,e4 c5 c4 Nc6 f4 g6 Nf3 Bg7 Nc3 e6 d3 Nge7 e5 d5 cxd5 Nxd5 d4 f6 Bc4 cxd4 Nxd4 Nb6 Bb5 Bd7 Ke2 fxe5 fxe5 Qh4 Be3 Nxe5 g3 Qe7 Bf4 Nec4 Kd3,,,1690.0,12.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,black,d4 d5 c4 c6 e3 Nf6 Nc3 Bg4 Be2 Bxe2 Qxe2 Nbd7 Nf3 e6 O-O Bb4 Bd2 Bxc3 Bxc3 Ne4 Bb4 a5 Ba3 Nb6 b3 a4 Qc2 f6 Rfb1 Qd7 Ne1 Kf7 f3 axb3 axb3 Rxa3 Rxa3 Nd6 c5 Nb5 Ra5 Nc8 f4 e5 Nf3 exd4 Rxb5 cxb5 Kf2 Re8 Nxd4 Ne7 Qxh7 Nc6 Qh5+ Kg8 Nf5 d4 Nd6 dxe3+ Ke2 Re6 Rd1 Nb4 Qf5 Kf8 Nxb7 Qxd1+ Kxd1 e2+ Ke1 Ke7 Nd6 Re3 Nc8+ Kd8 Nd6 Nd3+ Qxd3 Rxd3 Kxe2 Rxb3 Nxb5 Kd7 Nd4 Ra3 g3 f5 h3 Rxg3 h4 Rc3 h5 Ra3 Kd2 Rh3 Ke2 Kc7 Kd2 Kb7 Ke2 Ra3 Kd2 Ka6 Nxf5 Kb5 Ne3 Kxc5 Ke2 Kd4#,,True,2411.0,-7.0,thorod,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 g3 Bg4 f3 Bd7 Bg2 g6 O-O Bg7 Be3 Nxd4 Bxd4 Bc6 Nd5 e6 Nxf6+ Bxf6 Bxf6 Qxf6 c3 d5 Kf2 dxe4 Ke3 Rd8 fxe4 Qg5+ Rf4 Rxd1 Rxd1 Qc5+ Rd4 e5 Rf6 Ke7 Rd6 Qxd6 Rxd6 Kxd6 Bf1 f6 Bc4 h5 h3 Rc8 b4 Be8 Bd5 Rxc3+ Kf2 Bc6,nature.turtle,True,2276.0,-9.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 e5 dxe5 Nc6 Nf3 d5 exd6 Qxd6 Nbd2 Bg4 h3 Bh5 c3 O-O-O Qa4 Nf6 g3 Qc5 Bg2 Qb6 Nc4 Qc5 Ncd2 Qb6 O-O Bc5 Nc4 Qa6 Qb3 Rhe8 a4 Rxe2 Bf4 Ne4 Be3 Rd3 Rae1 Rxe1 Rxe1 Bxe3 Rxe3 Rxe3 Nxe3 Qe2 Qc2 Bxf3 Qxe2 Bxe2 Bxe4 g6 g4 Kd7 f4 Kd6 Kf2 Ba6 Kf3 f5 gxf5 gxf5 Bxf5,,True,2407.0,1.0,Mr_Sadah,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 Nf6 f3 e6 Be3 a6 Qd2 Qc7 O-O-O h5 Kb1 Na5 Nb3 Nc4 Bxc4 Qxc4 Qd4 Qc7 Bg5 Be7 Bxf6 gxf6 Rhe1 h4 Kc1 Rh5 Kd2 b5 Ke3 e5 Nd5 Qd8 Qb6 Qxb6+ Nxb6 Rb8 Nd5 Rb7 c3 Be6 f4 Kd7 f5 Rg5 Rg1 Rb8 Nd4 Rbg8 Nxe6 fxe6 Rd2 Rg4 h3 Rg3+ Kf2 exd5 Rxd5 Bd8 a3 Bb6+ Kf1 Bxg1,,,1810.0,-1.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,white,d4 f5 g4 d5 gxf5 Bxf5 c4 e6 Nc3 c6 Bg2 Nf6 f3 Bb4 Bd2 O-O Nh3 Bxc3 Bxc3 b5 b3 Nbd7 O-O Qe8 Nf2 Qh5 e4 Bg6 cxd5 cxd5 e5 Rfc8 Rc1 Ne8 Ba5 Qh4 Ng4 h5 Be1 Qe7 Ne3 b4 f4 Rxc1 Qxc1 Bd3 Nxd5 Qd8 Nxb4 Bxf1 Kxf1 Rc8 Nc6 Qc7 Ke2 Nb8 Kd3 Nxc6 Ke4#,,True,2404.0,3.0,qqskew,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 a6 Nd6+ Bxd6 Qxd6 Qe7 Qd1 Nf6 Bg5 Qb4+ Nd2 Nxe4 Be3 Nxd2 Bxd2 Qe4+ Be2 Nd4 Be3 Nxc2+ Kd2 Nxe3 Bd3 Nc4+ Kc2 Qd4 Bxc4 Qxc4+ Kd2 d5 Rc1 Qd4+ Ke2 Qe4+ Kd2 Bf5 Qb3 O-O Qe3 Rac8 Qxe4 Bxe4 f3 Bf5 g4 Bg6 h4 h6 h5 Bh7 f4 f6 f5 Kf7 Ke3 Ke7 Rcd1 Kd6 Rxd5+ Kxd5#,,True,2412.0,-8.0,TurtleBoy07,MYfso4KR
True,kingOfTheHill,blitz,mate,black,e4 c5 f4 d5 exd5 Nf6 c4 e6 dxe6 Bxe6 Nc3 Nc6 b3 Qc7 g3 O-O-O Nf3 h6 h4 Bg4 Bh3 Qd7 Bxg4 Qxg4 Kf2 Qd7 Re1 g5 hxg5 hxg5 Nxg5 Ng4+ Kg2 Rh2+ Kf3 f5 Nge4 Nd4#,,,1687.0,0.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 f6 e4 d5 Bd3 e5 dxe5 fxe5 exd5 Qf6 Nc3 Bf5 Nge2 Bb4 O-O Nd7 Ng3 Bxd3 Qxd3 Ne7 Nce4 Qb6 Be3 Qa6 c4 b6 a3 Bc5 b4 Bxe3 fxe3 O-O-O Rf7 Ng6 Nf5 Nf6 Nxf6 gxf6 Kf2 Rhe8 Qe4 c5 Kf3 Qa4 Ne7+ Rxe7 Qf5+,,True,2411.0,1.0,TooSpeedyForTrouble,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 f3 e6 Be3 a6 Be2 h5 Qd2 Qc7 O-O-O b5 a3 Bb7 Rhe1 Ne5 f4 Nc4 Bxc4 Qxc4 Nb3 Nxe4 Nxe4 Bxe4 Bd4 f5 Rxe4 fxe4 f5 e5 Qg5 Rh6 Bc3 Rc8 Na5 Qf7 Qe3 Qxf5 Nb7 Kd7 Nc5+ Ke7 Nxe4 Rg6 Kb1 Rc6 Bb4 Ke6 Ng3 Qf4 Qb3+ Rc4 Qd3 Qd4 Qxg6+ Kd5#,nature.fire,,2149.0,-4.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 b4 e5 bxc5 Bxc5 c3 Nc6 Nf3 Qb6 d4 exd4 Ba3 d6 Bxc5 dxc5 Na3 Bg4 Nc4 Qd8 e5 Qd5 Nd6+ Kd7 Bc4 Bxf3 Bxd5 Bxd1 Nxf7 Nxe5 Kd2 Nf6 f4 Nxd5 fxe5 Nxc3,nature.turtle,True,2281.0,-12.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,white,d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Nbd7 b3 Bb4 Bd2 O-O Bd3 dxc4 bxc4 Re8 Ne4 Bxd2+ Qxd2 Nxe4 Bxe4 Nf6 Bc2 c5 e4 cxd4 e5 Ng4 O-O Qc7 Qxd4 h5 h3 Nh6 g4 Bd7 Qe4 Bc6 Qh7+ Kf8 Be4 hxg4 hxg4 Nxg4 Qh8+ Ke7 Qh4+ g5 Qxg5+ f6 Qg7+ Kd8 Rad1+ Kc8 exf6 Qxg7 fxg7 Bxe4 Ng5 Bc6 f3 Ne3 Kf2 Nxd1+ Rxd1 e5 Ke3 Kc7 f4 Rad8 Ne6+ Rxe6 Rxd8 Kxd8 fxe5 Rd6 exd6 Kd7 Kd4#,,True,2403.0,2.0,chessgamer200,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 Nf6 g3 Bg4 f3 Bd7 Bg2 Qb6 Be3 Qa5 O-O g6 h3 Bg7 f4 O-O g4 Nxd4 Bxd4 Bc6 g5 Nd7 Bxg7 Kxg7 f5 Qb6+ Kh1 h6 gxh6+ Kf6,nature.turtle,True,2288.0,-13.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,white,d4 c5 d5 d6 c4 e5 Nc3 f5 e4 fxe4 h3 Bf5 g4 Bg6 Bg2 Nf6 Nge2 Be7 Ng3 Nbd7 Ke2 e3 Bxe3 h5 g5 Nxd5 Qxd5 Bxg5 Be4 Bxe4 Ngxe4 Qe7 Bxg5 Nf6 Nxd6+ Kf8 Ke3 e4 Bxf6 gxf6 Rhg1 Rd8 Rad1 Rxd6 Qxd6 f5 Kf4 Kf7 Qxe7+ Kxe7 Ke5#,,True,2398.0,1.0,GameN,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 f3 Nc6 b3 e5 Bb2 d5 c4 d4 Nc3 dxc3 dxc3 Qc7 Bd3 Be6 Ne2 Rd8 Kf2 Nge7 Bc1 f6 f4 g6 fxe5 Nxe5 Ke3 Bh6+ Nf4 Nxd3 Qxd3 Bxf4+ Ke2 Bg4+ Kf2 Rxd3 Bxf4 Qxf4+ Ke1 Qe3+ Kf1 Be2+,,,1693.0,-1.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,outoftime,white,d4 d5 c4 Nf6 cxd5 Qxd5 Nc3 Qd8 e4 e5 Nf3 exd4 Qxd4 Nc6 Qa4 Bc5 a3 O-O b4 Bb6 h3 Nd4 Be2 Nxf3+ gxf3 Qd4 Bb2 Qxf2+ Kd2 Rd8+ Kc2 Qe3 Rad1 Be6 Qb5 c6 Qe5 Nd7 Qg3 f6 Rhg1 g5 h4 Ne5 hxg5 Rxd1 Rxd1 Qxg5 Qe1 Kf7 a4 Rd8 a5 Be3 Rxd8 Nxf3 Bxf3,,True,2397.0,1.0,GameN,MYfso4KR
True,kingOfTheHill,blitz,mate,white,d4 d5 c4 e6 Nc3 Nf6 Bg5 Bb4 Qa4+ Bd7 Qxb4 dxc4 e4 Qe7 Qxb7 Nxe4 Bxe7 Kxe7 Qxe4 Bc6 Qe5 Nd7 Qxc7 Kf6 Qxc6 Ne5 Ne4+ Kf5 Ng3+ Kf6 Qe4 Rhd8 Qxe5+ Ke7 Bxc4 Rd6 Nf5+ Kf8 Qxd6+ Ke8 Qe7#,,True,2397.0,0.0,LB213,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,black,d4 d5 c4 e6 Nc3 Be7 cxd5 exd5 e4 dxe4 Nxe4 Nd7 Nf3 Ngf6 Ng3 O-O Bd3 Bb4+ Bd2 Re8+ Be2 Bxd2+ Qxd2 c6 O-O Nb6 Rac1 Be6 a3 Nfd5 b4 a6 Bd1 Qd6 Bb3 Rad8 Rfe1 Nf6 Bxe6 Rxe6 Rxe6 Qxe6 Re1 Qd5 h3 h6 Kh2 Kf8 Re5 Qd7 Qf4 Nbd5 Qh4 Re8 Ne4 b6 Rxe8+ Kxe8 Ne5 Qe6 f3 Nd7 Nc4 f6 Qh5+ Ke7 Qg6 Qf7 Qf5 g6 Qg4 f5 Qh4+ g5 Qxh6 fxe4 fxe4 Qf4+ Kh1 Qc1+ Kh2 Qxc4 Qxg5+ N5f6 e5 Qxd4 exf6+ Ke6 g3 Qd2+ Kg1 Qxg5 f7 Ke5#,,,2293.0,-4.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,draw,,e4 c5 Nf3 d6 c3 Nf6 Bd3 d5 e5 Nfd7 Bc2 d4 cxd4 cxd4 O-O e6 Nxd4 Nxe5 Nf3 Nxf3+ Qxf3 Nc6 Ba4 Bd7 Nc3 Be7 d3 O-O Qg3 Nd4 Bxd7 Qxd7 Be3 Rfd8 Rad1 Rac8 Rfe1 Nf5 Qf3 b6 d4 Bb4 Rd3 Bxc3 bxc3 Qd5 Bf4 f6 Qxd5 exd5 g4 Nh4 f3 Kf7 Kf2 g5 Bg3 Ng6 Rde3 b5 h4 Re8 Rxe8 Rxe8 Rxe8 Kxe8 hxg5 fxg5 Ke3 Kf7 a4 a6 axb5 axb5 Bc7 Nf8 Bd8 Ne6 Bb6 Kg6 Ba7 h5 gxh5+ Kxh5 Bb8 Kg6 Be5 Kf5 Bb8 g4 fxg4+ Kxg4 Bd6 Kf5 Be5 Nc5 Bc7 Na4 Ba5 Nb2 Kf3 Nc4 Bc7 Nd2+ Ke3 Nc4+ Kf3 Nd2+ Ke3 Nc4+ Kf3,nature.turtle,True,2257.0,8.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Nge2 e5 Be3 Na6 Qd2 c6 O-O-O Qa5 Kb1 Nb4 a3 Na6 c5 dxc5 dxe5 Nd7 f4 b5 Nd5 Qd8 Ndc3 b4 axb4 cxb4 Na4 Qa5 b3 Nb6 Qa2 Be6 Nd4 Qc5 Nxc5,,True,2393.0,2.0,chessgamer200,MYfso4KR
True,kingOfTheHill,blitz,resign,black,e4 c5 Nc3 Nc6 f4 g6 Nf3 Bg7 Bb5 Nd4 Nxd4 cxd4 Nd5 e6 Ke2 a6 Bc4 b5 Kf2 bxc4 Kf3 f5 exf5 exd5 Qe2+ Qe7 Re1 gxf5 Qf2 Qe4+ Rxe4+ dxe4+ Kg3 Ke7 d3 cxd3 cxd3 Ke6 dxe4 fxe4 Qxd4 Bxd4,,,1890.0,0.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,draw,,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5 O-O h6 Be3 d6 h3 O-O Re1 Be6 Nbd2 Bxe3 fxe3 d5 exd5 Nxd5 Bxd5 Qxd5 e4 Qc5+ Kh1 Nd4 Rc1 Rad8 Nb3 Bxb3 axb3 Rd6 Nd2 Rg6 Rf1 Ne6 Qf3 Nf4 Rf2 Rd8 Nc4 Rd7 Nxe5 Qxe5 Qxf4 Qxb2 Rcf1 Rf6 Qe3 Rxf2 Rxf2 Qd4 Qxd4 Rxd4 Rf3 a5 c3 Rd7 Kg1 f6 Kf2 Kf7 Ke3 Ke6 d4 g6 g4 c5 h4 b5 g5 hxg5 hxg5 f5 Rh3 b4 Rh6 Rg7 cxb4 axb4 Rh8 Re7 Kf4 cxd4 Rd8 d3 Rxd3 Rc7 Rd4 Rc1 Rd5 Rf1+ Ke3 Rd1 Rb5 Rd6 Kf4 Rd1 Re5+ Kd6 Rb5 Ke6 Rb6+ Rd6 Rb5 Rd4 Rb6+ Rd6 Rxb4 Rd1 Rb6+ Rd6 Rb5 Rd4 Rb6+ Rd6 Rb5 Rd4 Rb6+ Rd6,,True,2394.0,-2.0,TurtleBoy07,MYfso4KR
True,kingOfTheHill,blitz,mate,white,d4 d5 c4 Nf6 cxd5 Nxd5 e4 Nf6 Nc3 c6 h3 e6 Nf3 Bb4 Bd3 Bxc3+ bxc3 c5 O-O cxd4 cxd4 Nc6 Ba3 Qa5 Qc1 Bd7 Rb1 b6 d5 exd5 Rb5 Qa4 exd5 Ne5 Rb4 Nxd3 Qe3+ Ne5 Qxe5+ Kd8 Rxa4 Bxa4 Qe7+ Kc8 Rc1+ Kb8 Bd6#,,True,2394.0,0.0,GameN,MYfso4KR
True,kingOfTheHill,blitz,mate,black,e4 c5 d4 cxd4 Qxd4 Nc6 Qc3 e5 Nf3 Bb4 Kd2 Nf6 Kd3 Bxc3 Kxc3 Nxe4+ Kd3 Nc5+ Ke3 f6 Bb5 d5 Bxc6+ bxc6 Nc3 d4+ Kd2 dxc3+ Kxc3 Ne4+ Kb3 Rb8+ Kc4 Qd5#,nature.sauropod,,1673.0,0.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,variantEnd,white,e4 c5 Nf3 d6 c3 Nf6 d4 Nxe4 Bd3 Nf6 O-O e6 Re1 Be7 Bg5 b6 Nbd2 Bb7 Qe2 Nbd7 Rad1 h6 Bh4 O-O Bg3 Nh5 Ne4 Nxg3 fxg3 d5 Nf2 Bd6 Ng4 Re8 Kf2 f6 Bg6 Re7 Nh4 Nf8 Bb1 g5 Ng6 Nxg6 Bxg6 Kg7 Bb1 h5 Qd3 f5 Ne5 g4 Qe3 Qh8 Qg5+ Kf8 Ng6+ Kf7 Nxh8+ Rxh8 Bxf5 exf5 Rxe7+ Bxe7 Qxf5+ Bf6 Re1 Bc8 Qxd5+ Kg6 Re6 Rd8 Ke3 Rxd5 Ke4#,activity.lichess-variant-three-check,,2095.0,43.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nf6 Nc3 c5 d5 e6 Nf3 exd5 e5 d4 Bb5+ Bd7 exf6 dxc3 Qe2+ Be7 fxe7 Qxe7 Be3 cxb2 Qxb2 Bxb5 Qxb5+ Nc6 O-O-O Qf6 Rhe1 Qa1+ Qb1 Qc3+ Qc2 Qa1+ Kd2 Rd8+ Bd4+ Kf8 Rxa1 Nxd4 Qxc5+,,True,2402.0,1.0,Regmisha,MYfso4KR
True,kingOfTheHill,blitz,mate,white,d4 f5 Nf3 e6 g3 d5 Bg2 Nf6 O-O Nc6 c4 a6 Nc3 b5 cxd5 Nxd5 Re1 Kf7 e4 fxe4 Ng5+ Kg6 Ngxe4 h6 Qc2 Nxd4 Qd3 Nf5 g4 Nxc3 Qxc3 Nh4 Bh1 Be7 f4 e5 h3 exf4 Bxf4 Bf6 Nxf6 Qxf6 Bxa8 Qxf4 Be4+ Kg5 Re2 Re8 Qxg7+ Ng6 Qxg6+ Kh4 Qh5+ Kg3 Rg2#,,True,2402.0,0.0,Alex5282,MYfso4KR
True,kingOfTheHill,blitz,resign,black,Nf3 Nf6 d4 d5 c4 e6 cxd5 exd5 Nc3 c6 Bf4 Bd6 Bxd6 Qxd6 e3 O-O Bd3 Bg4 Be2 Nbd7 h3 Bf5 Bd3 Bxd3 Qxd3 Rfe8 Kd2 Ne4+ Ke2 Re7 Rad1 Rae8 Nd2 f5 f3 Ng3+ Kf2 Nxh1+ Rxh1 g6 Re1 Nf6 Nb3 Kf7 g4 Qh2+ Kf1 Qxh3+ Ke2 Qg2+ Kd1 Qxf3+ Kd2,activity.lichess-classical,,1637.0,-2.0,Lance5500,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 Nf6 c4 e6 Nf3 d5 Nc3 c6 e3 Bd6 b3 O-O Bb2 Re8 Bd3 Nbd7 O-O e5 dxe5 Nxe5 Nxe5 Bxe5 h3 d4 exd4 Bxd4 Qd2 c5 Rad1 Qc7 Nb5 Qc6 Nxd4 cxd4 Bxd4 Be6 Qg5 Bd7 Rfe1 Rad8 b4 Rxe1+ Rxe1 Be6 Bxf6 g6 Qh6,,True,2401.0,1.0,AdhvikManoj,MYfso4KR
True,kingOfTheHill,blitz,resign,white,d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 O-O e3 Nbd7 Bd3 c6 O-O Re8 Rc1 b6 cxd5 exd5 Ne5 Nxe5 dxe5 Ng4 Bf4 Bf8 Qc2 g6 e4 d4 Ne2 c5 h3 Nxe5 Bxe5 Rxe5 f4 Re8 e5 f6 Bxg6 Re7 exf6 Rc7 f7+ Kh8 Bxh7 Rxf7 Be4 Rb8 f5 Bh6 Nf4 Qd6 Ng6+ Kg7 Rce1 Ba6 Bd3 c4 Bxc4 Qc5 b3 Be3+ Kh1 b5 f6+ Rxf6 Rxf6 Kxf6 Rf1+ Kg7 Rf7+ Kh6 Qe4 Qg5 Ne5 Rh8 Ng4+ Kh5 Rh7+ Rxh7 Qxh7+ Qh6 Nxh6 bxc4 Nf7+,,,2311.0,39.0,Lance5500,MYfso4KR
