rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.id,players.white.provisional,players.black.user.name,players.black.user.title,players.black.rating
True,standard,blitz,mate,black,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bf5 Be3 Nf6 Na3 cxd4 Nb5 O-O-O Nbxd4 Be4 Qa4 a6 Bxa6 Nxd4 Nxd4 bxa6 f3 Bd3 O-O-O Bb5 Nxb5 Qxb5 Rxd8+ Kxd8 Rd1+ Kc8 Qd4 Nd7 Qa7 Qc6 Rxd7 Qxd7 Qa8+ Kc7 Bf4+ Kb6 Be3+ Kc7 Bf4+ Kb6 Qb8+ Kc6 Qa8+ Qb7 Qe8+ Qd7 Qa8+ Qb7 Qd8 e6 a4 Qxb2+ Kxb2 Ba3+ Kxa3 Rxd8 Kb3 f6 Kc2 e5 Be3 Kd5 Kd3 Rc8 a5 Rc4 g4 Ra4 Bb6 g6 h3 f5 Bc7 h5 gxh5 gxh5 Bd8 e4+ fxe4+ Rxe4 Bb6 Ra4 Bd8 f4 Bb6 Ke5 Bc7+ Kf5 c4 Ra3+ Kd4 f3 Bg3 Ra2 Ke3 Ra3+ Kd4 Rxa5 c5 Ra1 c6 Rc1 Ke3 Rxc6 Be1 Re6+ Kf2 Rxe1 Kxe1 Kf4 Kf2 a5 h4 a4 Kf1 a3 Kg1 a2 Kf2 Ke4 Kg3 a1=Q Kf2 Qb2+ Ke1 Qe2#,nature.fire,athena-pallada,,ArtemChesSRU,CM,2700.0
True,standard,blitz,resign,white,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4 e5 Nd5 Qg4 Kf8 Bd2 h5 Qe4 Nc6 Nxd5 Bxd2+ Kxd2 exd5 Qxd5 Qg5+ Kc3 Rh6 b3 d6 Re1 dxe5 Nf3 Qe7 Nxe5 Qb4+ Kb2 Be6 Qe4 Qxe4 Rxe4 Bd5 Re3 Re8 Nd7+,,nozdrachev_vladislav,,athena-pallada,GM,2901.0
True,standard,blitz,resign,white,e4 c5 c3 d5 exd5 Qxd5 d4 Nf6 Nf3 Nc6 Be3 e6 Na3 cxd4 Nb5 Qd8 Nbxd4 Nxd4 Qxd4 Qxd4 Bxd4 Be7 Bb5+ Bd7 Bxd7+ Nxd7 O-O-O f6 Kc2 a6 Be3 Rd8 Nd4 Kf7 Rd2 Ne5 b3 Ng4 Rhd1 Nxe3+ fxe3 Rd5 c4 Rh5 Nf3 g5 h3 Rg8 Rd7 g4 hxg4 Rxg4 Rxb7 Rxg2+ Kc3 Rg3 Rdd7 Rxf3 Rxe7+ Kg6 Rxe6 a5 Rb5 Rhh3 Rxa5 Rxe3+ Rxe3 Rxe3+ Kd4 Re8 b4 h5 b5 h4 b6 Rd8+ Kc5 Kg5 b7 Kg4 Ra8,nature.fire,athena-pallada,,ChessElation94,,2690.0
True,standard,blitz,resign,black,d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O f3 c6 Bg5 d5 cxd5 cxd5 e5 Ne8 Qd2 Nc6 Rd1 f6 Bh6 fxe5 Bxg7 Nxg7 dxe5 d4 Nb5 Nf5 Bc4+ Kg7 Bd3 Ne3 Rc1 a6 Na3 Nxe5 Nc2 Nxg2+,,chesselation94,,athena-pallada,GM,2896.0
True,standard,blitz,resign,white,d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Na6 e3 Be7 Nf3 O-O h4 Ne4 Ng5 c6 Nc3 Qa5 Nxe4 dxe4 a3 c5 Bxa6 cxd4 Qxd4 Bf6 Qb4 Qxa6 Nxe4 e5 Bg5 Bxg5 hxg5 Bf5 O-O-O Rac8 Nc3 Qg6 e4 Qxg5+ Rd2 Rfd8 Rd1 Rxd2 Rxd2 Rd8 Nd5 Be6 Qe7,nature.fire,athena-pallada,,ChessElation94,,2695.0
True,standard,blitz,resign,black,d4 d5 c4 dxc4 e4 Nf6 e5 Nd5 Bxc4 Bf5 Ne2 e6 O-O Nb6 Bb5+ N8d7 Ng3 Bg6 f4 c6 Be2 f5 Nc3 Be7 Qb3 Bf7 Nxf5 exf5 e6 Bg8 exd7+ Qxd7 Qc2 O-O-O Kh1 Bf6 a4 a5 Be3 Nd5 Nxd5 Bxd5 Bd3 g6 Qc5 Rhe8 Bg1 Qc7 Rac1 Be7 Qa7 Bb4 Rc2 Kd7,,chesselation94,,athena-pallada,GM,2890.0
True,standard,blitz,resign,white,e4 c5 c3 d5 exd5 Qxd5 d4 Nf6 Nf3 Nc6 Be3 cxd4 cxd4 e6 Nc3 Bb4 Bd3 O-O O-O Bxc3 bxc3 Na5 Ne5 Nc6 f4 Qd6 Qf3 Ne7 c4 Nf5 Rad1 Nxe3 Qxe3 b6 g4 Bb7 g5 Nh5 Be2 g6 Bxh5 gxh5 f5 f6 gxf6 Kh8 Qg3 Rxf6 Nf7+,nature.fire,athena-pallada,,ChessElation94,,2701.0
True,standard,blitz,resign,black,d4 d5 c4 dxc4 e4 Nf6 Nc3 e5 d5 b5 Bxc4,,chesselation94,,athena-pallada,GM,2884.0
True,standard,blitz,resign,white,b3 d5 Bb2 e6 Nf3 Nf6 g3 Be7 Bg2 O-O O-O b6 c4 Bb7 d3 Nbd7 Nbd2 a6 Rc1 c5 e3 h6 Qe2 Re8 Rfd1 b5 h4 Qb6 Ne5 Nxe5 Bxe5 dxc4 dxc4 Bxg2 Kxg2 b4 Bxf6 Bxf6 Ne4 Be7 h5 Red8 Qf3 a5 g4 a4 Rxd8+ Rxd8 bxa4 Qa5 Rd1 Qxa4 Rxd8+ Bxd8 Nd6 Qd7 Nb5 Be7 Qa8+ Kh7 Qe4+ f5 gxf5 exf5 Qd5 Qc8 Na7 Qf8 Nc6 Bd6 Qe6 f4 e4 f3+ Kh3 Kh8 e5 Bc7 Ne7 Qa8 Qf5 Qe8 Ng6+ Kg8 e6 Bd6 Kg4 Qa8 e7 Qe8 Qe6+ Kh7 Nf8+ Kh8 Ng6+ Kh7 Qxd6 b3 axb3 Qc8+ Kg3,nature.fire,athena-pallada,,ChessElation94,,2707.0
True,standard,blitz,outoftime,black,d4 d5 f3 e5 e4 dxe4 fxe4 Qxd4 Qxd4 exd4 Nf3 c5 c3 Nc6 Bb5 Bd7 O-O Nf6 e5 Nd5 Bxc6 Bxc6 cxd4 cxd4 Ng5 Bc5 Nxf7 d3+ Kh1 O-O e6 Rae8 Nd2 Ne3 Rf3 Rxe6 Ng5 Bxf3 Nxe6 Bxg2+ Kg1 Rf5 Nxc5 Rxc5 Nb3 Rxc1+ Rxc1 Bd5 Kf2 Nc2 Rd1 Nb4 Nc5 Bxa2 Nxd3 Bb3 Rd2 Nxd3+ Rxd3 Be6 Rd6 Kf7 Ke3 Ke7 Rd4 Bd7 Kf4 Bc6 Ke5 a5 Rd2 a4 h4 Kf7 Rf2+ Kg6 Rf4 Kh5 Rd4 h6 Kf5 g6+ Kf6 g5 hxg5 hxg5 Kf5 b5 Rd6 Bf3 Rd8 Bg4+ Kf6 Bf3 Rg8 Kg4 Rxg5+ Kf4 Rxb5 Bd1 Rb4+ Ke3 Ke5 Kd3 Rxa4 Bxa4 b3 Bb5 Kd5 Kc3 Kc5 Bd7 Kd6 Be8 Ke5 Kb4 Kd6 Bb5 Ke5 Be2 Kd6 Bd1 Ke5 Bc2 Kf6 Bd3 Ke5 Bb5 Kf6 Bc6 Ke5 Bb5 Kf6 Kc5 Ke5 Kc6 Kf6 Kd6 Kg5 Kd5 Kf4 Ke6 Kg3 Kd5 Kh4 Kd4 Kg3 Ke4 Kh4 Kf5 Kh3 Kf4 Kh4 Bf1 Kh5 Kf5 Kh6 Be2 Kg7 Ke6 Kf8 Kd7 Kg7 Bd3 Kf6 Kd6 Kg5 Ke7 Kf4 Ke6 Kg3 Bb5 Kf2 Kf6 Ke3 Kf5 Kf2 Ke5 Ke3 Kd5 Kf2 Kd4 Kg3 Ke4 Kg2 Bc6 Kg1 Ke5 Kf1 Kf4,,timurpono,,athena-pallada,GM,2879.0
True,standard,blitz,resign,black,d4 d5 c4 dxc4 e4 Nf6 e5 Nd5 Bxc4 Bf5 Qb3 c6 Bxd5 cxd5 Qxb7 Qc8 Qxc8+ Bxc8 Nc3 e6 f4 Nc6 Nf3 Ba6 Kf2 f6 Be3 Kd7 Rac1 Rb8 Na4 Nb4 Nc5+ Bxc5,,slouuurps,,athena-pallada,GM,2875.0
True,standard,blitz,mate,white,e4 c6 Nf3 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Nf6 Nfd2 g6 f3 Bh6 c3 O-O Kc2 Rd8 a4 Nbd7 Na3 Kg7 a5 Ne5 Ndc4 Bxc1 Rxc1 Nxc4 Bxc4 b5 Be2 a6 Nb1 e5 Rhd1 Be6 Rxd8 Rxd8 Rd1 Rxd1 Kxd1 Kf8 b4 Ke7 Kd2 Ne8 Ke3 Nd6 Nd2 f5 exf5 gxf5 f4 e4 Kd4 Bd5 g3 Ke6 h3 h6 g4 Ba2 Kc5 e3 Nf1 Bc4 gxf5+ Kd7 Bxc4 Nxc4 Ng3 Nd6 f6 Ne4+ Kd4 Nxg3 Kxe3 Nf5+ Ke4 Ke6 f7 Nd6+ Kd4 Nxf7 Kc5 Kd7 Kb6 Nd6 Kxa6 Kc7 Ka7 h5 a6 h4 Ka8 Kb6 Kb8 Ne8 a7 Nc7 a8=Q Nxa8 Kxa8 c5 Kb8 Kc6 Ka7 cxb4 cxb4 Kd5 f5 Kc4 f6 Kxb4 f7 Kc3 f8=Q b4 Qf3+ Kc4 Qf4+ Kc3 Qxh4 b3 Qe1+ Kc2 Qe2+ Kc3 h4 b2 Qe3+ Kc2 Qe2+ Kc3 Qe4 Kd2 Qb1 Kc3 h5 Kb3 h6 Ka3 h7 Kb3 h8=Q Kc4 Qhxb2 Kd5 Q2c2 Ke6 Qbd1 Kf7 Qce2 Kg6 Qdf1 Kh6 Qeg2 Kh5 Qfh1#,,agent_kapov,,athena-pallada,GM,2883.0
True,standard,blitz,resign,black,d4 Nf6 Nc3 e6 Bf4 d5 Nb5 Na6 e3 Be7 Nf3 O-O h4 c6 Nc3 Qa5 Nd2 c5 a3 Bd7 Nb3 Qb6 Bxa6 bxa6 dxc5 Bxc5 Nxc5 Qxc5 Be5 Rfc8 Bxf6 gxf6 Qf3 f5 O-O Kh8 Rfc1 Qe7 g3 Rc4 Ne2 Rac8 c3 Rg4 Kh2 Rcg8 Nf4 Bc6 c4 e5 Nxd5 Rxh4+ gxh4 Qxh4+ Qh3 Qxf2+ Kh1 Rg3 Qf1 Qxe3 Kh2 Qg5 Qh3 Rxh3+ Kxh3 f4 Rc3 e4 Re1 e3,nature.fire,athena-pallada,,DantheM4n,,2752.0
True,standard,blitz,resign,black,c4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 d4 Nbd7 b3 e5 Bb2 e4 Nfd2 e3 fxe3 Ng4 Rf3 Re8 e4 Nc5 h3 Nh6 Qc2 Ne6 Rd3 Ng5 Kh2 f5 e5 c6 Nf3 Nxf3+ exf3 f4 g4 Qh4 Kg1 dxe5 dxe5 Nf7 Nc3 Nxe5 Rdd1 Qg3 Qf2 h5 Qxg3 fxg3 Rd2 h4 Ne4 Be6 Rad1 Nf7 Bf6 g5 f4 gxf4 Bxh4 Ne5 Nd6 Rf8 Be4 Bf6 Bxf6 Rxf6 Kg2 Raf8 Nxb7 Rh6 Rh1 Bxg4 hxg4 f3+ Bxf3 Rxh1 Kxh1 Nxf3 Rd1 Nh4 Rg1 g2+ Rxg2 Nxg2 Kxg2 Kf7 Kf3 Ke6+ Ke3 Rh8 Kd4 Rh4 Kc5 Kd7 g5 Rh5 Kb4 Rxg5 Nc5+ Kc7 a4 a5+ Kxa5 Rxc5+ Kb4 Rh5,,danthem4n,,athena-pallada,GM,2887.0
True,standard,blitz,resign,white,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6 Nxc6 bxc6 Bd3 d5 exd5 cxd5 O-O Be7 h3 O-O Re1 c5 b3 Be6 Nd2 Qb6 Nf3 Rfd8 Ng5 c4 Nxe6 fxe6 Bf5 exf5 Rxe7 Rac8 Bf4 Ne4 Be5 Qxf2+ Kh2 g6 Rg7+ Kf8 Rxh7 f4 Qg4 Qg3+ Qxg3 fxg3+ Bxg3 Nxg3 Kxg3 Kg8 Rxa7 cxb3 cxb3 d4 Rd1 Rc3+ Kf2 Rc2+ Kf3 d3 Re7 Rxa2 g4 Rb2 Kf4 Rxb3 Rd2 Rb5 Ke3 Rbd5 h4 Rd4 Re4 R4d5 Re7 Rd4 Re8+ Rxe8+ Kxd4 Rd8+ Ke4 Kg7 Rxd3 Rh8 Rd7+ Kf6 Rd6+ Kg7 Kf4 Rxh4 Kg5 Rh1 Rd7+ Kf8 Kxg6 Rb1 Rd8+ Ke7 Rg8 Rb6+ Kh7 Rb1 g5 Rh1+ Kg7 Ra1 g6 Rh1 Ra8 Rh3 Ra7+ Ke6 Ra1 Ke7 Re1+ Kd6 Kf6 Rf3+ Kg5 Rg3+ Kf5 Rf3+ Kg4 Rf2 Kg5 Rg2+ Kf6 Rf2+ Kg7 Rg2 Kf7 Rf2+ Kg8 Rg2 g7 Rf2 Rh1,nature.fire,athena-pallada,,DantheM4n,,2760.0
True,standard,blitz,mate,white,Nf3 Nf6 g3 b6 Bg2 Bb7 O-O e6 c4 Be7 b3 O-O Bb2 c5 d4 cxd4 Qxd4 Nc6 Qf4 Qb8 Qxb8 Raxb8 Nc3 Rfd8 Rfd1 Kf8 e4 d6 Rd2 a6 Rad1 h6 Nd4 Nxd4 Rxd4 Bc6 Ba3 Ne8 f4 b5 cxb5 axb5 Bb4 Rbc8 a3 Rd7 R4d3 Rcd8 Kf2 Rc8 Ke3 g5 Ne2 Rdc7 Nd4 Bd7 Bf3 Nf6 h4 gxh4 gxh4 h5 Rg1 e5 Nf5 Bxf5 exf5 Rc2 Rxd6 R8c3+ Rd3 exf4+ Kd4 Bxb4 axb4 Rxd3+ Kxd3 Rb2 Kc3 Rh2 Bc6 f3 Bxf3 Rh3 Rf1 Nd5+ Kd4 Nxb4 f6 Rxh4+ Be4 Nc2+ Ke5 Ne3 Rc1 Ke8 Rc7 Ng4+ Kd6 Nxf6 Rc8#,,danthem4n,,athena-pallada,GM,2891.0
True,standard,blitz,resign,white,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nf5 Kf8 Be3 Bxe3 Nxe3 Qf6 Nc3 Nge7 Bd3 d6 O-O h5 f4 Qd4 Qd2 h4 Kh1 a6 Rae1 Be6 b3 Re8 Ne2 Qb4 c3 Qc5 b4 Qh5 Nd4 Bd7 h3 Ng6 Nd5 Rc8 Nf3 Be6 c4 Bxd5 cxd5 Nce7 f5 Ne5 Nxe5 dxe5 Rc1 f6 Qe3 Kg8 Qa7,nature.fire,athena-pallada,,DantheM4n,,2756.0
True,standard,blitz,resign,black,Nf3 d5 g3 c6 Bg2 Bf5 O-O e6 c4 Nf6 b3 Nbd7 Bb2 Bd6 d3 h6 Nc3 O-O Re1 Bh7 e4 dxe4 dxe4 Ne5 Nxe5 Bxe5 Qc2 Qb6 Rad1 Rad8 Na4 Qa5 b4 Qc7 Rxd8 Rxd8 Bxe5 Qxe5 Nc5 b6 Nb3 g5 f3 h5 Rd1 Rxd1+ Qxd1 h4 Kf2 g4 f4 hxg3+ hxg3 Nxe4+ Bxe4 Qxe4 Qxg4+ Bg6 Qe2 Qh1 Ke3 Qg1+ Qf2 Qb1 Qd2 Qe4+ Kf2 Qxc4 Nd4 c5 bxc5 Qxc5 Kg1 b5 Kh2 b4 Nf3 Qc2 Qxc2 Bxc2 Nd4 Be4 Nb5 a5 Nd6 Bd5,,danthem4n,,athena-pallada,GM,2883.0
True,standard,blitz,resign,black,b3 d5 Bb2 Nf6 d3 Bf5 Nd2 Nbd7 g3 e6 Bg2 h6 e4 Bh7 Ne2 c6 O-O Be7 e5 Ng8 Nf4 Bg5 Nh3 Bxd2 Qxd2 Ne7 a4 O-O Rfe1 c5 Nf4 Nc6 h4 Rc8 Bh3 Qe7 Re2 Nd4 Bxd4 cxd4 Rae1 Rc3 Nh5 Rfc8 Qf4 Bg6 Bg4 Rxc2 Rxc2 Rxc2 Qxd4 Qc5 Qf4 Bxd3 Re3 Bg6 Rf3 Rc1+ Kg2 Qc7 Re3 Qc6 Qd4 Nc5 Nf4 Be4+ Bf3 Bxf3+ Rxf3 Ne4 Qxa7 Nd2 Rd3 d4+ f3 Nxf3 Rxf3 Rc2+ Kh3 Qxf3 Qxd4 Rc1 Qd8+ Kh7 Qd3+ Qxd3 Nxd3 Rc3,nature.fire,athena-pallada,,Mysterious-Master,CM,2594.0
True,standard,blitz,resign,black,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ exf6 Be3 Bd6 Bd3 O-O Ne2 Re8 O-O Bg4 h3 Bh5 c4 Nd7 Qc2 Bg6 Rad1 Qc7 Rfe1 c5 dxc5 Nxc5 Bxg6 hxg6 Nd4 a6 Nb3 Ne4 c5 Bh2+ Kh1 f5 g3 Bxg3 fxg3 Qxg3 Qg2 Qh4 Bg1 Rad8 Rxd8 Rxd8 Nd4 Qxe1,,mysterious-master,,athena-pallada,GM,2891.0
True,standard,blitz,resign,white,e4 c6 c4 d5 cxd5 cxd5 exd5 Nf6 Qa4+ Nbd7 Nc3 g6 Nf3 Bg7 Bc4 O-O d3 a6 Qa3 Nb6 Qb3 Nbd7 a4 Rb8 O-O Nb6 Bf4 Ra8 h3 Nxc4 dxc4 e6 Rad1 exd5 Nxd5 Nxd5 Rxd5 Qe8 Re1 Qc6 Bd6 Be6 Bxf8 Rxf8 Nd4 Bxd5 Nxc6 Bxc6 Qc2 Rd8 b4 h5 b5 axb5 axb5 Be8 Qe4 b6 Qxe8+ Rxe8 Rxe8+ Kh7 c5,nature.fire,athena-pallada,,Mysterious-Master,CM,2598.0
True,standard,blitz,resign,white,b3 e5 Bb2 Nc6 Nf3 e4 Nd4 Nxd4 Bxd4 c5 Bb2 d5 e3 Nf6 d3 Be7 dxe4 dxe4 Qxd8+ Bxd8 Bb5+ Bd7 Nc3 a6 Bxd7+ Kxd7 O-O-O+ Kc6 Ne2 Bc7 Bxf6 gxf6 g3 f5 c4 Be5 Rd5 f6 Rhd1 Kc7 Rxc5+ Kb6 Rcd5 Rac8 Nd4 Ka7 Nxf5 b5 c5 Rc7 Kb1 Rhc8 b4 a5 a3 axb4 axb4 Kb7 Rxe5 fxe5 Nd6+ Kc6 Nxc8 Rxc8 Rd6+ Kc7 Rh6 Rf8 Rxh7+ Kc6 Rh6+ Kd5 c6 Kc4 c7 Kxb4 Rc6 Rc8 h4 Ka5 h5 b4 h6 Kb5 Rc1,nature.fire,athena-pallada,,Andriy_2007,,2616.0
True,standard,blitz,outoftime,black,e4 c6 d4 d5 e5 Bf5 h4 f6 Bd3 Bxd3 Qxd3 fxe5 dxe5 e6 c4 Na6 Nc3 Nb4 Qe2 dxc4 Nf3 Nd3+ Kf1 Qd7 Be3 Nh6 b3 Ng4 bxc4 O-O-O Bxa7 Bb4 Ne4 Nf4 Qc2 Rhf8 g3 Nd3 Kg2 Rxf3 Kxf3 Qf7+ Kg2 Ngxe5 Qe2 Nxc4 Rad1 Ncb2 Rb1 Ba3 Bc5 Bxc5 Nxc5 e5 Nxd3 Qd5+ Qf3 Nxd3 Qxd5 Rxd5 Rhd1 Kc7 Kf3 c5 Ke4 Rd4+ Ke3 c4 f4 Rd5 fxe5 Rxe5+ Kd4 Ra5 Kxc4 Ne5+ Kb3 Nc6 Rbc1 Rf5 Rd3 Rb5+ Kc2 Ra5 Kb1 Rb5+ Rb3 Rf5 Rc2 Rf1+ Kb2 Rg1 Rd3 Kb6 Rb3+ Ka7 Re2 Nd4 Ra3+ Kb6 Rd2 Nc6 Rb3+ Kc7 Rf2 Ne5 Rc3+ Kd6 Re2 Nc6 Rd2+ Ke6 Rf2 Ne5 Re3 Kd6 Rd2+ Ke6 Rde2 Kf6 Rxe5 Rxg3 Re6+ Kf5 R2e5+ Kf4 Re4+ Kf5 R6e5+ Kf6 Rb5 Rg2+ Kb3 Rg3+ Kb4 Rg2 Rc4 Rxa2 Kc5 Rh2 Kb6 g6 Kxb7 Kg7 Rc6 Rxh4 Rd5 h5 Rd7+ Kh6 Rdd6 Rg4 Kc7 h4 Rd2 h3 Rc5 g5 Rh2 Rg3 Rc6+ Kh5 Rcc2 Kh4 Kd6 Re3 Kd5 Kg3 Kd4 Re8 Rc3+ Kxh2 Rc2+ Kg3 Rc1 Rd8+ Ke5 Rc8 Kf5 Rxc1,,andriy_2007,,athena-pallada,GM,2886.0
True,standard,blitz,resign,white,e4 d5 exd5 Nf6 d4 Nxd5 g3 g6 Bg2 Bg7 Nf3 O-O O-O Nc6 Re1 Re8 c4 Nb6 d5 Nb8 Na3 c6 dxc6 Nxc6 Qxd8 Rxd8 Bf1 Bf5 Nb5 Rac8 Be3 Nb4 Nxa7 Nxc4 Nxc8 Nxe3 Nxe7+ Kf8 Rxe3 Be6 Rc1 Kxe7 Rc7+ Rd7 Rxd7+ Kxd7 a3 Nd5 Rb3 Kc7 Ng5 Nb6 Nxe6+ fxe6 Bg2 Bd4 Kf1 e5 Ke2 Kd6 Bxb7 Nc4 a4 Nxb2 a5 Nc4 a6 Na5 Rb5 Nc4 Rd5+ Kc7 Rxd4 exd4 Bd5 Nb6 a7,nature.fire,athena-pallada,,Andriy_2007,,2620.0
True,standard,blitz,mate,black,c4 Nf6 Nc3 g6 d4 Bg7 e4 O-O Nh3 c6 Be3 d5 e5 Ne4 Nxe4 dxe4 Ng5 c5 Nxe4 cxd4 Qxd4 Qxd4 Bxd4 Nc6 Bc3 Bxe5 O-O-O Bf5 Bxe5 Nxe5 Ng3 Ng4 Nxf5 gxf5 Rd2 Rad8 f3 Rxd2 Kxd2 Rd8+ Ke2 Ne5 Ke3 Rd1 b3 Ra1 Rg1 Rxa2 Kd4 Nc6+ Kc5 Ra5#,,andriy_2007,,athena-pallada,GM,2881.0
True,standard,blitz,draw,,e4 e5 Nf3 Nf6 Nxe5 d5 exd5 Qxd5 d4 Nc6 Nxc6 Qxc6 Qe2+ Kd8 Nc3 Bb4 Qd3 Re8+ Be2 Qxg2 Rf1 Bg4 Be3 Bxe2 Qxe2 Nd5 Qd3 Qf3 Kd2 f6 a3 Bxc3+ bxc3 c6 c4 Nf4 Qf5 Re4 Rae1 Rc8 Rg1 Rxe3 fxe3 Qf2+ Kd1 Qf3+ Kd2 Qf2+ Kd1 Qf3+ Kd2 Qf2+,,nozdrachev_vladislav,,athena-pallada,GM,2881.0
True,standard,blitz,resign,black,e4 c5 g3 b6 Bg2 Bb7 d3 Nf6 Nd2 e6 Ngf3 d6 O-O Nbd7 Re1 Be7 c3 O-O Qc2 Rc8 Nf1 h6 N3d2 Re8 f4 Bf8 Ne3 Rc7 Ndf1 Qa8 Nd1 b5 Nf2 a5 h3 a4 g4 g6 Ng3 Bg7 g5 hxg5 fxg5 Nh7 Ng4 a3 Rb1 axb2 Rxb2 Ne5 Nxe5 Bxe5 Nf1 b4 Bd2 bxc3 Bxc3 Nxg5 Bxe5 dxe5 h4 Nh7 Reb1 Ba6 Qc3 Qd8 Qxe5 Bxd3 Rb8 Rc8 Rxc8 Qxc8 Rd1 c4 Ne3 Qb8 Qd4 Rd8 Qc3 Qb6 Kf2 e5 Qxe5 Nf6 Bf3 Re8 Qf4 Nxe4+ Bxe4 Rxe4 Qg5 Qd4 Kf3 Rxh4 Kg3 Re4 Kf2 Re5 Qg3 Rf5+ Kg1 Kg7 Kh2 Re5 Ng4 Rh5+ Kg2 Be4+,people.detective-dark-skin-tone,king-zen,,athena-pallada,GM,2879.0
True,standard,blitz,resign,white,b3 b6 Bb2 Bb7 c4 Nf6 Bxf6 exf6 Nc3 d5 cxd5 Bxd5 Nxd5 Qxd5 e3 Bb4 Be2 c6 Bf3 Qd6 Ne2 O-O Rc1 a5 Rc2 Ra7 O-O Rd7 d4 Rfd8 g3 c5 Qc1 g6 Rd1 Qe7 d5 a4 bxa4 Ra7 a3 Ba5 Nf4 Nd7 d6 Qf8 Nd5 Qxd6 Nb4 Qxd1+ Qxd1 cxb4 axb4 Bxb4 Bc6 Rc7 Bb5 Rxc2 Qxc2 Nc5 Qc4 Ba5 Kg2 Kf8 Qf4 Kg7 h4 h5 Qc7 Rd2 Be8 Nd3 Qxf7+ Kh8 Qxf6+ Kg8 Bf7+,nature.fire,athena-pallada,,king-Zen,,2628.0
True,standard,blitz,resign,black,e4 d6 d4 Nf6 Nc3 e5 dxe5 dxe5 Qxd8+ Kxd8 Bg5 c6 O-O-O+ Ke8 Nf3 Nbd7 Bc4 Bc5 Rd2 b5 Bd3 a5 Re1 a4 Nd1 h6 Be3 Ke7 h3 Bxe3 Nxe3 g6 Red1 Ra7 c4 b4 Bc2 b3 axb3 axb3 Bb1 Ra1 Rd3 Nc5 Rc3 Nfxe4 Nxe5 Nxc3 Nxc6+ Kf6 bxc3 Be6 Kb2 Rha8 Nb4 R8a3 Ned5+ Bxd5 Nxd5+ Kg7 Nb6 R3a2+ Bxa2 Rxa2+ Kb1 Ne4 Nd5 Nd2+ Rxd2 Rxd2 Kc1 Rc2+ Kb1 Rxf2 c5 Kf8 c6 Ke8 c4 Kd8 c5 Rxg2 Nf6 Kc7 Nh7 Kxc6,people.detective-dark-skin-tone,king-zen,,athena-pallada,GM,2874.0
True,standard,blitz,resign,black,e4 c5 c3 e6 d4 d5 exd5 exd5 Nf3 Nf6 Bb5+ Bd7 Bxd7+ Nbxd7 O-O Be7 Re1 O-O h3 Re8 Nbd2 Bf8 Rxe8 Qxe8 Nf1 cxd4 Nxd4 Nc5 Be3 Ne6 Qb3 b6 Rd1 Rc8 Nxe6 fxe6 Bd4 Ne4 Ne3 Qf7 Ng4 Bd6 f3 Ng3 Re1 Nf5 Be5 Bc5+ Kh1 h5 Nh2 Qg6 Qd1 Bf2 Qe2 Bxe1 Qxe1 Qg5 Nf1 d4 f4 Qg6 Kh2 d3 Nd2 Rd8 Nf3 h4 Kg1 Qg3 Qd2 Ne3 Bd4 Nf5 Qxd3 Qxf4 Qe2 Qh6 Qe4 Ng3 Qe1 Qc1 Qxc1 Ne2+ Kf1 Nxc1 Nxh4 Nxa2 Nf3 Nc1 Ne5 Nb3 Nc6 Rd6 Nxa7 Nxd4 cxd4 Rxd4 Nc6 Rc4 Ne5 Rb4 Nd3 Rb3 Ke2 Kf7 h4 Kf6 g4 e5 Ke3 Ke6 Ke4 Rb5 h5 Kf6 b4 Kg5 Kf3 e4+ Kxe4 Kxg4 Kd4 Kxh5 Kc4 Rf5 b5 g5 Nb4,nature.fire,athena-pallada,,king-Zen,,2621.0
True,standard,blitz,resign,black,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Ng5 h6 Nxf7 Kxf7 Nf3 Bf5 Bc4+ e6 O-O Nbd7 Re1 Nd5 c3 Bd6 a4 Re8 Qe2 Kg8 h3 Qc7 Nh4 Bh7 Qf3 N7f6 Bxd5 exd5 Bxh6 Be4 Qe3 gxh6 Qxh6 Qg7,people.detective-dark-skin-tone,king-zen,,athena-pallada,GM,2882.0
True,standard,blitz,resign,white,e4 d6 d4 Nf6 Nc3 e5 dxe5 dxe5 Qxd8+ Kxd8 Bc4 Ke8 f4 Bb4 Bd3 Nbd7 Nf3 Nc5 O-O Bxc3 bxc3 Nfxe4 Re1 Nxd3 cxd3 Nd6 Ba3 Be6 Nxe5 Kd8 c4 Re8 Kf2 f6 Nf3 Kd7 Nd4 h5 Bxd6 cxd6 Rab1 b6 a4 Bf7 Rxe8 Rxe8 a5 Rb8 Ke3 d5 axb6 axb6 c5 Kc7,nature.fire,athena-pallada,,lovely_fella,,2725.0
