rated,variant,speed,status,winner,moves,players.white.user.id,players.white.rating,players.black.user.title,players.black.user.patron,players.black.user.patronColor,clock.increment
True,standard,ultraBullet,outoftime,,c3 c5 d4 cxd4 Nd2 d5 cxd4 Nc6 e3 Nf6 Ngf3 g6 Bb5 Bg7 Bxc6+ bxc6 O-O Ba6 Ne5 Bxf1 Qxf1 Qd6 Nef3 O-O Nb3 Ne4 Bd2 c5 Be1 cxd4 exd4 e6 a3 Qb8 Bb4 Rc8 Nc5 a5 Nd7 Qb7 Nc5 Qb5 Nxe4 dxe4 Qxb5 exf3 gxf3 axb4 Qxb4 Rab8 Qe1 Bf6 Qf1 Kg7 Re1 Bxd4 Re2 Bf6 Kg2 Rxb2 Rxb2 Bxb2 Qa6 Rc2 Qd3 Rc3 Qxc3+ Bxc3 a4 Ba5 f4 Kf6 Kf3 Kf5 Kg3 Bc7 Kf3 Bxf4 h3 Bc7 a5 Bxa5 Kg2 g5 Kf3 h5 Kg2 g4 hxg4+ hxg4 Kg3 Kg5 Kg2 Bc7 f3 f5 f4+ Kxf4 Kf1 Kg5 Ke2 e5 Kd3 e4+ Kc4 Be5 Kd5 Bf4 Ke6 g3 Kf7 g2 Ke6 g1=Q Kf7 Qf2 Kf8 Qe2 Kf7 Qd3 Kf8 e3 Kf7 Qd4 Ke6 e2 Kf7 e1=Q Kg8 Qee5 Kh7,albinsajan,2319.0,,,,0.0
True,standard,ultraBullet,mate,black,d4 c5 c4 cxd4 e3 d5 exd4 dxc4 Nc3 Bg4 Bxc4 Bxd1 Bb5+ Nd7 Kxd1 a6 Be2 Ngf6 Nf3 e6 Be3 Bb4 Rc1 Bxc3 bxc3 Ne4 Kc2 Nef6 Rhd1 Ng4 Kb1 Nxe3 fxe3 O-O Ka1 b5 c4 b4 c5 Nf6 c6 Ne4 c7 Nc3 Ne5 Qxc7 Rd3 Qa5 Rd2 Qa3 Nc4 Qxc1#,ricky8632200,2345.0,,,,0.0
True,standard,ultraBullet,mate,black,d4 e5 d5 d6 e4 f5 exf5 Bxf5 c4 Bg6 Nc3 Nf6 Bg5 Be7 Bxf6 Kd7 Bd3 Bxf6 Bxg6 hxg6 Qg4+ Ke8 Qe6+ Qe7 Nf3 Nd7 Qxe7+ Kxe7 Nb5 Kf7 Nxc7 Rac8 Ne6 Ke7 Neg5 e4 Nxe4 Rxc4 Nxf6 Nxf6 O-O Rhc8 Rfe1+ Kd8 Nd2 Rc2 Nf3 Ng4 Nd4 Rxf2 Ne6+ Kd7 h3 Rcc2 hxg4 Rxg2+ Kh1 Rh2+ Kg1 Rcg2+ Kf1 Rxb2 Nf8+ Kd8 Nxg6 Rh1#,albinsajan,2318.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 c6 e3 d5 Nf3 Bg4 Be2 Bxf3 Bxf3 Nf6 Be2 e6 O-O Bd6 c4 Bc7 g3 Qd6 cxd5 cxd5 Nc3 Qd8 Nb5 Nc6 Nxc7+ Qxc7 Bd2 Qd8 Rc1 O-O b4 a6 b5 axb5 Bxb5 Rc8 Bxc6 bxc6 Qb3 Ne4 Bb4 c5 Bxc5 Rxc5 dxc5 Nd2 Qd3 Nxf1 Kxf1 e5 c6 e4 Qd4 Qa8 c7 Qa6+ Kg2 Qc8 Qxd5 Qg4 Qd8 Qf3+ Kg1 g6 Qxf8+ Kxf8 c8=Q+ Kg7 Qc3+ Qf6 Qd2 Qf5 Qd1 Qf6 Qd2 h5 Qd4 h4 Qxf6+ Kxf6 gxh4 Kf5 Rc5+ Kg4 Rg5+ Kxh4 Rg3 f5 a4 f4 a5 fxg3 hxg3+ Kg4 a6 Kf3 a7 g5 a8=Q g4 Qf8+ Ke2 Qf4 Kd2 Qxg4 Ke1 Qf4 Kd2 Qxe4 Ke1 Qf4 Ke2 Qf3+ Ke1 g4 Kd2 g5 Ke1 g6 Kd2 g7 Ke1 g8=Q Kd2 Qgg4 Ke1 Qe2#,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 c5 d5 e6 Nf3 exd5 e4 d6 exd5 Nf6 Bb5+ Bd7 c4 Bxb5 cxb5 Be7 O-O O-O Nc3 Re8 b6 a6 a4 Nbd7 a5 Nxb6 axb6 Qxb6 Na4 Qd8 Nc3 Bf8 Bg5 g6 Bxf6 Qxf6 Re1 Qd8 Rxe8 Qxe8 Qd2 Qd7 Re1 Re8 Rxe8 Qxe8 Qe1 Qd7 Kf1 Bg7 Nd2 b5 Nde4 b4 Ne2 Qb5 f3 Qd7 Kf2 Be5 N2g3 Bd4+ Kf1 f5 Qe2 fxe4 Nxe4 Qb5 Qxb5 axb5 Ke2 Bxb2 Kd3 b3 Nxd6 c4+ Nxc4 bxc4+ Kxc4 Be5 Kxb3 Bxh2 Kc4 Bd6 Kd3 Kf7 Ke4 Kf6 f4 g5 g3 g4 f5 h5 Kd3 Kxf5 Ke3 Bxg3,albinsajan,2330.0,,,,0.0
True,standard,ultraBullet,resign,black,d4 c5 c3 cxd4 cxd4 d5 Nc3 Bd7 Nf3 Nf6 Bf4 e6 Bg3 Be7 e3 O-O Bd3 Ba4 Qe2 Bd1 Qxd1 Nc6 Ne5 Nxd4 exd4 Bb4 O-O Bxc3 bxc3 Nd7 c4 Nxe5 cxd5 Nxd3 Qxd3 Qxd5 Rfc1 Rad8 Rc5 Qxc5 Qb3 Qxd4 h3 Qxa1+ Kh2 Qf6 Be5 Qg6 Qxb7 Qf5 f4 f6 Bd6 Rxd6 Qxa7 Qxf4+,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,mate,black,e3 e5 d4 d6 Nf3 e4 Nfd2 f5 c4 Nf6 d5 g6 Nc3 Bg7 Be2 O-O O-O Nbd7 Rb1 Qe7 b3 Ne5 Bb2 g5 f4 gxf4 Nf3 Ng6 exf4 exf3 Bxf3 Nxf4 Re1 Qf7 Qd2 Ng6 Qf2 Bd7 Ne4 Rae8 Nxf6+ Bxf6 Bxf6 Qxf6 Rxe8 Rxe8 Re1 Ne5 Rxe5 Re7 Rxe7 Qxe7 Qe2 Qf6 Kf2 Qd4+ Qe3 Qf6 Qe2 Qh4+ Kg1 Qd4+ Qf2 Qa1+ Qf1 Qd4+ Qf2 Qf6 g3 b6 Kg2 f4 Bh5 fxg3 Bf3 gxf2 Kxf2 Bg4 Ke3 Qxf3+ Kd4 Bf5 c5 Qd3#,albinsajan,2329.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 c6 c4 d5 Nc3 dxc4 e4 c5 Bxc4 cxd4 Qb3 e6 Nb5 Nc6 Bf4 Na5 Qa4 Bd7 Rc1 Rc8 Nf3 a6 Nc7+ Rxc7 Bxc7 Bxa4 Bxd8 Nxc4 Rxc4 Bb5 Rc8 Kd7 Ra8 Bb4+ Kd1 Ba4+ b3 Ne7 Ne5+ Kd6 Nxf7+ Kc6 Nxh8 Bxb3+ axb3 Nc8 Nf7 Kd7 Ne5+ Ke8 Rxc8 Be7 Nd3 Bxd8 Rxd8+ Ke7,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,mate,black,b3 e5 Bb2 d6 e3 Nd7 Nf3 g6 Be2 Bg7 O-O Ne7 Nxe5 dxe5 d4 O-O dxe5 Nxe5 Qe1 Nf3+ Bxf3 Bxb2 Nd2 Bxa1 Qxa1 Qxd2 Rd1 Qxc2 Qf6 Nc6 Qh4 Qf5 Qg3 Qe5 h3 Qxg3 fxg3 Be6 Kf2 Rad8 Re1 Ne5 Re2 Nd3+ Kf1 Nc1 Kg1 Nxe2+ Bxe2 Rd2 Bf3 Rxa2 Kf1 Rb2 Kg1 a5 h4 a4 h5 axb3 Bd5 Bxd5 hxg6 Rxg2+ Kf1 hxg6 e4 Bxe4 g4 Kg7 g5 f6 Ke1 fxg5 Kd1 Kf7 Kc1 Ke6 Kd1 c6 Ke1 b6 Kd1 c5 Kc1 b2+ Kd1 b1=Q#,albinsajan,2329.0,,,,0.0
True,standard,ultraBullet,resign,black,d4 b6 c4 Bb7 d5 Bxd5 Nc3 Bb7 e3 Nf6 Nf3 e6 Be2 Bb4 O-O Bxc3 bxc3 O-O Nd2 Bf3 c5 Bxe2 Qxe2 bxc5 Nb3 Nc6 e4 c4 e5 cxb3 exf6 b2 Bxb2 Qxf6 c4 Qg6 Qc2 Qxc2,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,outoftime,black,c3 c5 e4 d5 e5 e6 d4 Nc6 Nf3 cxd4 Bb5 Qb6 Bxc6+ bxc6 cxd4 Ba6 Ng1 c5 Ne2 cxd4 O-O Bc5 b4 d3 bxc5 Qxc5 Be3 dxe2 Bxc5 exd1=Q Rxd1 Rc8 Bd6 Be2 Re1 Bd3 Nd2 Nh6 Nb3 Kd7 Rac1 Rxc1 Rxc1 Bc4 f3 Kc6 Kf2 Rb8 Nd4+ Kd7 Ne2 Rb2 Re1 Nf5 Ba3 Rxa2 Bc1 Nd4 Be3 Rxe2+ Kg3 Rxe1 Bf2 Re2 Bxd4 Rd2 Bf2 Rc2 Be3 Bf1 Bd4 Rxg2+ Kf4 Rxh2 Ke3 Rh4 f4 Rh3+ Kd2 Bd3 Kc3 Be4+ Be3 Rh2 Kd4 Re2 Kc5 Rd2 Kb5 Rc2 Ka6 Rc4 Bc5 Rb4 Bxb4 d4 Ba5 d3 Kb5 Bf5 Bd2 g6 Kc4 h6 Kc3 h5 Be3 Ke7 Bf2 Kd7 Kd2 Kd8 Ke3 Ke8 Kd2 Kf8 Bh4 Kg8 Bg5 a6 Bf6 a5 Bg5 a4 Bh4 a3 Kc3 a2 Kb2 a1=Q+ Kxa1 d2 Be1 d1=Q+ Kb2 Qe2+ Ka3 Qd3+ Ka4 Qd4+ Ka5 Qc4,albinsajan,2329.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 d6 c4 e5 dxe5 dxe5 Qxd8+ Kxd8 Nc3 Ke8 Bd2 Na6 e3 c6 O-O-O Nc7 Nf3 Nf6 Nxe5 Be7 Nf3 Be6 Be1 Kf8 Be2 g6 Bd2 Kg7 Rhf1 Rhd8 Nb1 Ne4 Bc3+ Nxc3 Nxc3 Rxd1+ Rxd1 Bf6 Ne4 Rd8 Nxf6 Rxd1+ Kxd1 Kxf6 Kd2 Ke7 b3 Bxc4 Kc3 Bxe2 Nd4 Bb5 Nxb5 Kd8 a4 cxb5 a5 a6 Kd4 Kd7 Kc5 Na8 b4 Kc7 Kd5 b6 Ke5 bxa5 bxa5 b4 Kd4 b3 Kc3 Kc6 Kb2 Kb5 Kxb3 Kxa5 Kc3 Kb5 e4 a5 e5 a4 f4 Nc7 g4 Nd5+ Kd4 Nxf4 Ke4 Ne6 Kd5 a3 Kd6 a2 Ke7 a1=Q Kxf7 Qxe5 Kg8 Qf4 Kxh7 Qxg4,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,outoftime,white,g3 Nf6 Bg2 g6 Nf3 Bg7 O-O O-O e4 d6 e5 dxe5 Nxe5 Nc6 Nf3 e5 d4 e4 Nfd2 Re8 c3 e3 fxe3 Ng4 Nb3 Nxe3 Bxe3 Rxe3 Qd2 Re8 Re1 Bf5 Rxe8+ Qxe8 Qf2 Bh6 N1d2 Be3 Nf1 Bxf2+ Kxf2 Qd7 Bxc6 Qxc6 Ne3 Qh1 Rxh1 Be4 Re1 a6 Nc4 Bc6 Ne5 Bd5 Nd3 Be6 Nf4 Bf5 Ng2 a5 Ne3 Be6 Nc5 Bd7 Nxd7 b6 Ne5 c6 N5g4 a4 h3 a3 b3 Kg7 Nh2 Rc8 Nf3 Rc7 g4 c5 Kg3 Rc8 Kf2 cxd4 cxd4 Rc2+ Re2 Rc3 d5 Rc8 Nd1 Rd8 Ne3 Rd7 Nd4 f6 Ndf5+ gxf5 Nxf5+ Kf7 d6 Kg6 Re7 Kg5 Rg7+,albinsajan,2317.0,,,,0.0
True,standard,ultraBullet,outoftime,white,d4 c6 c4 Nf6 Nc3 d5 cxd5 cxd5 Bf4 Nc6 Bg3 Bf5 Nf3 e6 e3 Be7 Bd3 O-O Bxf5 exf5 O-O Ne4 Bh4 Bxh4 Nxh4 Qxh4 Nxd5 Qh6 Nf4 g5 Nd5 Qg7 Nc3 Rad8 Ne2 Ne7 f3 Nd5 fxe4 fxe4 Qd2 f5 Ng3 Nf6 Nxf5 Qg6 Ng3 g4 Nf5 Qf7 Ne7+ Qxe7 Qf2 Qg7 Qh4 Nd5 Rxf8+ Rxf8 h3 Nxe3 hxg4 Rf1+ Rxf1 Nxf1 Qd8+ Qf8 Qd7 Qf7 Qe6 Kg7 Qxf7+ Kxf7 Kxf1 Ke6 Ke2 Kd5 Ke3 h5 g5 h4 g6 h3 gxh3 Kc6 g7 Kb6 g8=Q Ka6 Qg7 b6 Qg6 Ka5 Qf5+ b5 Qe5 Ka4 Qxe4 b4 Qd3 Ka5 Qb3 Ka6 Qc4+ Kb6 Qc5+,ricky8632200,2334.0,,,,0.0
True,standard,ultraBullet,mate,black,c3 c5 d4 cxd4 Nd2 d5 cxd4 Nc6 e4 Nf6 e5 Nd7 Bb5 e6 Bxc6 bxc6 f4 Ba6 Ngf3 c5 Nb3 Qb6 dxc5 Nxc5 Ng1 Nd3+ Qxd3 Bxd3 Bd2 Bb4 Nf3 Qe3+ Kd1 Qe2+ Kc1 Rc8+ Bc3 Rxc3+ bxc3 Ba3#,albinsajan,2328.0,,,,0.0
True,standard,ultraBullet,outoftime,white,d4 c6 c4 d5 Nc3 dxc4 Bf4 Bd7 Bg3 Nf6 e3 e6 Bxc4 Bb4 Be2 Bxc3+ bxc3 O-O Rc1 c5 Nf3 cxd4 O-O Qe8 cxd4 Ba4 Bd6 Bxd1 Rfxd1 Nbd7 Bxf8 Nxf8 Bb5 Rc8 Bxe8 Rxc1 Rxc1 Nxe8 Rc8 Nf6 Rb8 b6 Rb7 Nd5 Rxa7 Nb4 Ne5 Nd5 Nxf7 g6 Ne5 b5 Nd7 Nf4 Nf6+ Kh8 exf4 g5 Rf7 gxf4 h4 b4 h5 b3 axb3 f3 gxf3 e5 dxe5,ricky8632200,2323.0,,,,0.0
True,standard,ultraBullet,outoftime,black,g3 d6 h4 Nf6 Bg2 g6 Nf3 Bg7 b3 Bd7 Bb2 Qc8 Bxf6 Bxf6 d3 Bg7 c3 O-O Nbd2 c5 Qc2 Nc6 Rc1 e5 e4 d5 O-O dxe4 Nxe4 f5 Nd6 e4 Nxc8 exf3 Bxf3 Raxc8 Bd5+ Kh8 Bg2 Ne7 Rfe1 Nc6 c4 f4 Qd1 fxg3 fxg3 Bd4+ Kh2 Ne5 Qe2 Ng4+ Qxg4 Bxg4 Bh3 Bxh3 Kxh3 Rce8 Re4 Rxe4 dxe4 Re8 Re1 Kg7 e5 Rxe5 Rd1 Re3 Rf1 Be5 Rf4 Rxg3+ Kxg3 Bxf4+ Kxf4 Kf6 Kg4 h5+ Kf4 g5+ hxg5+ Kg6 Kg3 b6 Kh3 Kxg5 b4 cxb4 c5 b3 c6 bxa2 c7 a1=Q c8=Q Qg1 Qg8+ Kf4 Qxg1 h4 Kh2 Ke4 Qg2+ Kd4 Kh3 Kc5 Qg4 b5 Kxh4 Kb6 Qg5 Ka5 Kh5 a6 Qg6 Ka4 Kh6 a5 Qg5 b4 Kh5 Ka3 Qg4 a4 Kh4 b3 Qg3 Ka2 Kh3 a3,albinsajan,2340.0,,,,0.0
True,standard,ultraBullet,mate,black,d4 c5 c3 cxd4 Nf3 d6 cxd4 Bg4 Nc3 Bxf3 exf3 Nf6 Bd3 d5 O-O Nc6 Re1 e6 Bb5 Be7 Bxc6+ bxc6 b3 O-O Bb2 Ba3 Na4 Bxb2 Nxb2 c5 Na4 cxd4 Qxd4 Rc8 Qb2 Qe8 Rac1 Rb8 g3 Qxa4 Kg2 Qb4 Qe2 Qb7 f4 Rfc8 Kg1 Rxc1 Rxc1 Rc8 Re1 a5 h4 Ra8 h5 Qa6 g4 Qxe2 Rxe2 Nxg4 f3 Nf6 Rc2 Nxh5 Rc7 Nxf4 Kf2 Ng6 Ke3 h6 Kd3 Kh7 Ke2 a4 Rxf7 axb3 axb3 Ra3 Ke3 Rxb3+ Kd4 Rxf3 Kc5 Rf6 Rd7 Rf5 Kd6 Rh5 Rd8 Rg5 Re8 h5 Rc8 Kh6 Rc4 Rf5 Rc2 Kg5 Rc8 Rf4 Rg8 Kf5 Rxg7 Ne5 Rf7+ Nxf7+ Ke7 e5 Kf8 Re4 Kxf7 Kf4 Kg7 Rd4 Kf7 e4 Ke7 Ke3 Kf7 Rd3 Kf6 Rc3 Ke7 d4 Ke6 Rc4 Kf6 Kd3 Kf7 Rc3 Kg7 Kc4 Kg6 d3 Kh6 Rb3 Kh7 Kc3 Kg7 Rb4 Kh6 Kc4 Kxh5 Kd5 Kh6 Rb5 Kh7 Kd4 Kg7 Rd5 Kh7 Kc5 Kh8 Rd6 Kg8 Kc6 Kh8 Kd5 Kg8 Ke6 Kh8 Rd7 Kg8 Kd6 Kh8 Re7 Kg8 Ke6 Kh8 Kf6 Kg8 Rf7 Kh8 Kf5 Kg8 Kf6 Kh8 Kg6 Kg8 Rf6 Kh8 Rf8#,ricky8632200,2322.0,,,,0.0
True,standard,ultraBullet,outoftime,white,g3 h5 h4 g5 Bg2 gxh4 Rxh4 e6 Rh1 Be7 Nf3 h4 gxh4 Bxh4 Nxh4 Rxh4 Rxh4 Qxh4 Bf1 Qh2 Nc3 Nf6 d3 Ng4 Be3 Nxe3 fxe3 Qg3+ Kd2 d5 Qe1 Qd6 Qh4 Nc6 Qh8+ Qf8 Qxf8+ Kxf8 Nb5 Bd7 Nxc7 Rb8 Nb5 a6 Nc3 d4 exd4 Nxd4 Ne4 Nc6 Nc5 Ke7 Nxd7 Kxd7 Bg2 Nd8 Be4 Rc8 Bf3 b6 Bg2 Rc7 Bf3 Ke7 Bg2 a5 c3 Nc6 d4 Nd8 e4 Nb7 e5 Nd6 Rf1 Nf5 Be4 b5 Bd3 Ng7 Bxb5 Ne8 Bd3 Rb7 Kc2 Rxb2+ Kxb2 Nc7 Kc2 Nd5 Kd2 Ne3 Kxe3 Kd7 c4 Kc6 Ke4 Kb6 d5 exd5+ cxd5 Kc5 d6 Kc6 d7 Kxd7 e6+ Kxe6 Rf5 f6 Rxa5 Kf7 Rf5 Kg6 Kf4 Kf7 Rxf6+ Ke7 Ke4 Kxf6 Kd4 Ke7 Kc3 Kd7 Bc4 Kc7 Kb3 Kb8 Kb4 Ka7 a3 Kb8 a4 Ka7 Kb5 Kb8 Bd5 Ka7 a5 Kb8 a6 Kc8 Kb6 Kd7 Kb7 Kd6 Kb8 Ke5 a7 Kd4 a8=Q,albinsajan,2329.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 c5 d5 d6 c4 Bd7 Nc3 Nf6 e4 g6 Bd3 Bg7 Nf3 O-O O-O e5 Qe2 Ng4 Re1 Nf6 h3 Nxe4 Bd2 Nxc3 Bxc3 f5 Qd1 e4 Bxg7 Kxg7 Bxe4 fxe4 Rxe4 Qf6 Re3 Bf5 Qb3 Nd7 Qxb7 Rad8 Qa6 Rfe8 Rae1 Rxe3 Rxe3 Re8 Qxa7 Rxe3 fxe3 Qe7 a4 Kf7 a5 Ne5 Qxe7+ Kxe7 a6 Bc8 a7 Nxf3+ gxf3 Bb7 Kf2 Kd7 Kg3 Ba8 e4 Kc7 f4 Kb6 e5 Kxa7 e6 Bc6 dxc6 Kb6 e7 Kc7 e8=Q Kb6 Qd7 Ka5 Qb7 Ka4 Qb5#,ricky8632200,2322.0,,,,0.0
True,standard,ultraBullet,resign,white,c3 d5 d4 e5 Nd2 e4 e3 Nf6 Be2 Bd6 Nxe4 O-O Nxf6+ Qxf6 Nf3 c5 O-O cxd4 cxd4 Nc6 b3 Bf5 a4 Qg6 Ba3 Bc2 Qc1 Bxa3 Qxa3 Be4 Qc1 f5 Nh4 f4 Nxg6 Bxg6 exf4 Nxd4 Qe3 Nc6 Bf3 Rae8 Bxd5+ Kh8 Qxe8 Ne7 Bc6 Bxe8 Bxe8 Rxe8 Rae1 h6 f5 Kg8 f6 Kf7 Re3 gxf6 Rfe1 b6 g3 a5 Kg2 f5 h4 h5 Kf3 Kf6 Kf4 Kf7 Kf3 Rd8 Rxe7+ Kf8 R7e2 Rd3+ Kg2 Rd4 Re3 Rb4 Rf3 Rxb3 Rxf5+ Kg7 Rf3 Kg6 Rf6+,albinsajan,2329.0,,,,0.0
True,standard,ultraBullet,outoftime,white,d4 c5 c3 d6 Nf3 cxd4 cxd4 Bd7 Nc3 Nf6 Bf4 g6 Bg3 Bg7 e3 O-O Bd3 b5 O-O b4 Ne4 Qe8 Nxf6+ exf6 Qe2 Ba4 e4 Bd7 Rfe1 Qd8 Rad1 Re8 b3 Nc6 e5 dxe5 dxe5 Nxe5 Bc4 Nxc4 Qxc4 Rxe1+ Rxe1 Be6 Qxb4 Qf8 Qd2 Rd8 Qe2 Re8 h3 Bd7 Qd2 Rxe1+ Qxe1 Qe8 Qb4 Qf8 Qd6 Qxd6 Bxd6 f5 Bc5 Bf8 Bxa7 Be8 Bd4 Bg7 Ne5 Bxe5 Bxe5 f6 Bd4 Kf7 Kf1 Ke6 g3 Kd5 Bxf6 Ke6 Bg5 Kd5 Be3 Bc6 h4 Ke6 Bf4 Bb7 Ke1 Kd5 Kd2 Kc5 a4 Kb4 Kc2 Bc6 Bd6+ Ka5 Kc3 Bxa4 Bc7+ Kb5 bxa4+ Ka6 Be5 f4 Kd4 fxg3 fxg3 g5 Bf4 g4 Bg5 h5 Bf4 Ka5 Ke4 Ka6 Kf5 Ka5 Kg5 Ka6 Kxh5 Ka5 Kxg4 Kxa4 Kf5 Kb3 g4 Kc2 g5,ricky8632200,2321.0,,,,0.0
True,standard,ultraBullet,draw,,b3 Nf6 a4 g6 Bb2 Bg7 Nf3 O-O d4 Nh5 e3 c5 Be2 cxd4 exd4 Nf6 O-O Nc6 c4 d5 Nc3 dxc4 bxc4 Nb4 d5 Na6 a5 Nc5 Nb5 b6 Bxf6 exf6 axb6 f5 b7 Bxb7 Rxa7 Rxa7 Nxa7 Qb6 Nc6 Ba6 Ne7+ Kh8 d6 Qd8 Nd5 Qd7 Nb6 Qxd6 Qxd6 Ne4 Qxf8+ Bxf8 Nd5 Bc5 Nb4 Bxc4 Na6 Bxe2 Re1 Bxa6 Rxe4 fxe4 Ng5 e3 Nxf7+ Kg7 fxe3 Bxe3+ Kh1 Kxf7 h3 Bb7 Kh2 Bd4 h4 Be5+ Kh3 Kf6 g3 Kf5 h5 Ke4 hxg6 hxg6 Kh4 g5+ Kxg5 Bc8 Kh4 Bd7 g4 Be6 g5 Bg7 g6 Bf7 gxf7 Kf5 Kh5 Bf8 Kh4 Kf6 Kh5 Kg7 Kh4 Kxf7,albinsajan,2335.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 e5 c4 exd4 e3 Nf6 exd4 Bb4+ Bd2 O-O Bxb4 Re8+ Ne2 c5 Bxc5 d6 Bb4 a5 Bc3 a4 d5 a3 b3 Ne4 Qc2 Qb6 Bd4 Qd8 Nbc3 Nc6 Nxe4 Nb4 Qd2 Rxe4 Qxb4 Rxd4 Nxd4 b5 Qd2 bxc4 Bxc4 Bd7 Ne2 Qf8 O-O Qe8 Nc3 Qf8 Rfe1 Bf5 Re3 Bg6 Rae1 Rd8 Ne4 h6 Nf6+ gxf6 h4 Kg7 h5 Bxh5 Rg3+ Bg6 Bd3 Qh8 Bxg6 fxg6 Qd3 Rf8 Qxg6#,ricky8632200,2315.0,,,,0.0
True,standard,ultraBullet,outoftime,black,c3 e5 d3 f5 Nd2 Nf6 e4 Be7 exf5 O-O Ngf3 d6 Be2 Bxf5 O-O Bd7 b3 Nc6 Bb2 e4 Rc1 exf3 Bxf3 Ne5 Bc6 Nxc6 d4 Bg4 f3 Bh5 Ne4 Nxe4 d5 Nf6 dxc6 bxc6 c4 Qd7 Bxf6 Rae8 Bxe7 Qxe7 Re1 Qf7 Rxe8 Rxe8 Qf1 Bxf3 Qxf3 Qxf3 gxf3 Re2 Ra1 Rb2 a4 Kf7 c5 Rxb3 cxd6 cxd6 Rc1 c5 Rd1 Rxf3 Rxd6 Rf6 Ra6 Kg6 Rxa7 Rf5 Ra8 Rg5+ Kh1 Rf5 a5 h6 a6 Rf1+ Kg2 Ra1 Kh3 Ra2 a7 Ra3+ Kg4 Ra4+ Kg3 Kh7 Kg2 Ra3 h3 Ra2+,albinsajan,2353.0,,,,0.0
True,standard,ultraBullet,outoftime,black,d4 c5 d5 d6 c4 Bd7 Nc3 g6 e4 Bg7 Bd3 Nf6 Qe2 O-O Nf3 Bg4 O-O Bxf3 Qxf3 Nbd7 Qd1 Ne5 Be2 Ned7 f4 Ne8 e5 dxe5 fxe5 Nxe5 Bf4 Nd7 Qc2 Ndf6 Bg3 Nd6 Rae1 Nf5 Bd3 Nd4 Qf2 e5 Qd2 Ng4 h3 Bh6 Qd1 Be3+ Rxe3 Nxe3 Qe2 Nxf1 Qxf1 Nf5 Bxe5 Qg5 Bxf5 Qe3+ Kh1 Qxe5 Bg4 Qg7 Bf3 Rae8 d6 Rd8 Bd5 Rxd6 Ne4 Rf6 Nxf6+ Qxf6 Qxf6 h5 Bxf7+ Rxf7 Qxg6+ Kf8 Qxh5 Ke7 Qxc5+ Ke8 Qd5 Rf1+ Kh2 Rf7 Qe6+ Re7 Qd5 Rd7 Qg8+ Ke7 Qg4 Kd6 Qh4 Kc7 Qg3+ Kc8 Qg4 Kb8 Qg3+ Rc7 Qf3 Rc8 Qf4+ Ka8 Qg4 Rb8 Qg3 a6 Qf4 Ka7 Qf3 Ka8 Qe4 Rg8 Qd4 Rxg2+,ricky8632200,2314.0,,,,0.0
True,standard,ultraBullet,draw,,c3 c5 d4 cxd4 Nd2 d5 cxd4 Nc6 e3 Nf6 Ngf3 g6 Bb5 Bg7 Bxc6+ bxc6 O-O c5 Ne5 cxd4 Nc6 Ba6 Nxd8 Bxf1 Nxf1 Rxd8 exd4 O-O Bf4 e6 Bc7 Rc8 Bd6 Ne4 Bxf8 Bxf8 Rc1 Rb8 f3 Nc3 bxc3 Rb2 Rc2 Rb7 Rb2 Rxb2 Qc1 Rb8 Qf4 Rc8 Qe5 Rxc3 Qe2 Rc1 Qf2 Rc8 g3 Rd8 Kg2 Bd6 Ne3 Kf8 Ng4 Ke7 Ne5 Bxe5 dxe5 d4 f4 d3 Qd2 Rd7 Kf3 Kd8 Ke3 Ke7 Qxd3 Rxd3+ Kxd3 Kd7 Kd4 Kc6 Kc4 a5 a4 h6 h3 h5 h4 Kb6 Kd4 Kc6 Kc4 Kb6 Kd4 Kc6 Kc4,albinsajan,2349.0,,,,0.0
True,standard,ultraBullet,mate,white,d4 c6 c4 d5 Nc3 dxc4 Bf4 e5 Bxe5 Bb4 Bg3 Bxc3+ bxc3 Nf6 e3 O-O Bc7 Qxc7 Nf3 Qa5 Bxc4 Qxc3+ Nd2 Ne4 Rc1 Qxd2+ Qxd2 Nxd2 Kxd2 b5 Be2 Be6 Rc5 Bxa2 Rhc1 Bc4 Bxc4 bxc4 R1xc4 a5 Ra4 Nd7 Rxc6 Nf6 Rc3 Ne4+ Kd3 Nxc3 Kxc3 Rfb8 Kd3 Rb4 Ra3 a4 Kc3 Rb3+ Rxb3 axb3 Kxb3 Ra1 Kc2 Rh1 Kd3 Rxh2 g3 Rxf2 Ke4 Rh2 d5 Rh3 Ke5 Kf8 e4 Ke8 Kd6 Rxg3 e5 Rg6+ Kc7 Rg5 d6 Rf5 d7+ Ke7 d8=Q+ Ke6 Qd6#,ricky8632200,2306.0,,,,0.0
